,Unnamed: 0,root,base,class,split,class name,Circles,Avg Circles Area,Circle Centers STD,Contour Area,Contour Count,Contour Area Std
29,29,Segmented/valid/Early/WBC-Malignant-Early-886.jpg,WBC-Malignant-Early-886.jpg,2,valid,Early,6,1754.5963379714417,106.6746040704366,499.1,5,125.29940143512258
30,30,Segmented/valid/Early/WBC-Malignant-Early-925.jpg,WBC-Malignant-Early-925.jpg,2,valid,Early,8,1573.1224139923834,113.05235830445304,367.72222222222223,9,164.1031367956531
31,31,Segmented/valid/Early/WBC-Malignant-Early-931.jpg,WBC-Malignant-Early-931.jpg,2,valid,Early,7,1421.2230337568676,128.3367658011736,488.9375,8,147.2441504568178
32,32,Segmented/valid/Early/WBC-Malignant-Early-919.jpg,WBC-Malignant-Early-919.jpg,2,valid,Early,4,1604.4275654520886,72.32594700089119,531.25,4,204.55576867935062
33,33,Segmented/valid/Early/WBC-Malignant-Early-918.jpg,WBC-Malignant-Early-918.jpg,2,valid,Early,7,1631.5060336494653,103.53432400016956,428.625,8,69.3130353901775
34,34,Segmented/valid/Early/WBC-Malignant-Early-930.jpg,WBC-Malignant-Early-930.jpg,2,valid,Early,12,1604.4275654520886,123.84055598791156,392.77272727272725,11,124.25950917267744
35,35,Segmented/valid/Early/WBC-Malignant-Early-924.jpg,WBC-Malignant-Early-924.jpg,2,valid,Early,6,1711.0055851999634,113.52961834989944,446.75,6,119.69918894183591
36,36,Segmented/valid/Early/WBC-Malignant-Early-887.jpg,WBC-Malignant-Early-887.jpg,2,valid,Early,4,1667.9631437841017,117.11293119549964,545.125,4,137.491533830269
37,37,Segmented/valid/Early/WBC-Malignant-Early-893.jpg,WBC-Malignant-Early-893.jpg,2,valid,Early,8,1542.1256876702123,115.78862648821024,487.7857142857143,7,99.32337415261941
38,38,Segmented/valid/Early/WBC-Malignant-Early-897.jpg,WBC-Malignant-Early-897.jpg,2,valid,Early,4,1732.7324226662504,95.61149483314088,682.5,3,312.76428824275956
39,39,Segmented/valid/Early/WBC-Malignant-Early-908.jpg,WBC-Malignant-Early-908.jpg,2,valid,Early,6,1230.6848376802814,116.49793963636763,429.9,5,44.288147398598646
40,40,Segmented/valid/Early/WBC-Malignant-Early-920.jpg,WBC-Malignant-Early-920.jpg,2,valid,Early,7,1595.4517645107917,111.01504880090522,536.7142857142857,7,142.7112111780934
41,41,Segmented/valid/Early/WBC-Malignant-Early-934.jpg,WBC-Malignant-Early-934.jpg,2,valid,Early,8,1573.1224139923834,109.8854216589964,555.8333333333334,6,170.44492430759627
42,42,Segmented/valid/Early/WBC-Malignant-Early-935.jpg,WBC-Malignant-Early-935.jpg,2,valid,Early,3,1583.5231950192256,46.00737490728808,437.75,2,19.75
43,43,Segmented/valid/Early/WBC-Malignant-Early-921.jpg,WBC-Malignant-Early-921.jpg,2,valid,Early,5,1667.9631437841017,114.68358364900055,475.7,5,112.1474921699099
44,44,Segmented/valid/Early/WBC-Malignant-Early-909.jpg,WBC-Malignant-Early-909.jpg,2,valid,Early,4,1865.9720820809569,66.98180463611732,437.22222222222223,9,215.9063725979274
45,45,Segmented/valid/Early/WBC-Malignant-Early-896.jpg,WBC-Malignant-Early-896.jpg,2,valid,Early,6,1343.3628212593849,98.88091374287548,342.5,7,106.12559944303192
46,46,Segmented/valid/Early/WBC-Malignant-Early-894.jpg,WBC-Malignant-Early-894.jpg,2,valid,Early,11,1442.8382830650385,122.87699904422236,382.05,10,134.21688604642858
47,47,Segmented/valid/Early/WBC-Malignant-Early-923.jpg,WBC-Malignant-Early-923.jpg,2,valid,Early,3,1754.5963379714417,83.23151564459822,412.1666666666667,6,112.48728323187866
48,48,Segmented/valid/Early/WBC-Malignant-Early-922.jpg,WBC-Malignant-Early-922.jpg,2,valid,Early,5,1667.9631437841017,145.55104446490634,571.25,6,361.4833732921428
49,49,Segmented/valid/Early/WBC-Malignant-Early-895.jpg,WBC-Malignant-Early-895.jpg,2,valid,Early,5,1328.053968210584,114.82494320460978,429.0,5,121.9594194804157
50,50,Segmented/valid/Pro/WBC-Malignant-Pro-737.jpg,WBC-Malignant-Pro-737.jpg,3,valid,Pro,0,0.0,0.0,36.5,1,0.0
51,51,Segmented/valid/Pro/WBC-Malignant-Pro-723.jpg,WBC-Malignant-Pro-723.jpg,3,valid,Pro,0,0.0,0.0,,0,
52,52,Segmented/valid/Pro/WBC-Malignant-Pro-722.jpg,WBC-Malignant-Pro-722.jpg,3,valid,Pro,0,0.0,0.0,42.5,2,3.0
53,53,Segmented/valid/Pro/WBC-Malignant-Pro-736.jpg,WBC-Malignant-Pro-736.jpg,3,valid,Pro,0,0.0,0.0,,0,
54,54,Segmented/valid/Pro/WBC-Malignant-Pro-708.jpg,WBC-Malignant-Pro-708.jpg,3,valid,Pro,0,0.0,0.0,72.0,1,0.0
55,55,Segmented/valid/Pro/WBC-Malignant-Pro-720.jpg,WBC-Malignant-Pro-720.jpg,3,valid,Pro,0,0.0,0.0,,0,
56,56,Segmented/valid/Pro/WBC-Malignant-Pro-734.jpg,WBC-Malignant-Pro-734.jpg,3,valid,Pro,0,0.0,0.0,,0,
57,57,Segmented/valid/Pro/WBC-Malignant-Pro-735.jpg,WBC-Malignant-Pro-735.jpg,3,valid,Pro,0,0.0,0.0,34.0,1,0.0
58,58,Segmented/valid/Pro/WBC-Malignant-Pro-721.jpg,WBC-Malignant-Pro-721.jpg,3,valid,Pro,0,0.0,0.0,55.0,2,29.5
59,59,Segmented/valid/Pro/WBC-Malignant-Pro-709.jpg,WBC-Malignant-Pro-709.jpg,3,valid,Pro,0,0.0,0.0,106.16666666666667,3,51.617718749368315
60,60,Segmented/valid/Pro/WBC-Malignant-Pro-725.jpg,WBC-Malignant-Pro-725.jpg,3,valid,Pro,0,0.0,0.0,47.5,2,16.5
61,61,Segmented/valid/Pro/WBC-Malignant-Pro-731.jpg,WBC-Malignant-Pro-731.jpg,3,valid,Pro,0,0.0,0.0,199.0,1,0.0
62,62,Segmented/valid/Pro/WBC-Malignant-Pro-719.jpg,WBC-Malignant-Pro-719.jpg,3,valid,Pro,0,0.0,0.0,35.0,2,0.5
63,63,Segmented/valid/Pro/WBC-Malignant-Pro-718.jpg,WBC-Malignant-Pro-718.jpg,3,valid,Pro,0,0.0,0.0,60.75,4,5.717298313014636
64,64,Segmented/valid/Pro/WBC-Malignant-Pro-730.jpg,WBC-Malignant-Pro-730.jpg,3,valid,Pro,0,0.0,0.0,33.666666666666664,3,4.921607686744467
65,65,Segmented/valid/Pro/WBC-Malignant-Pro-724.jpg,WBC-Malignant-Pro-724.jpg,3,valid,Pro,0,0.0,0.0,,0,
66,66,Segmented/valid/Pro/WBC-Malignant-Pro-732.jpg,WBC-Malignant-Pro-732.jpg,3,valid,Pro,0,0.0,0.0,,0,
67,67,Segmented/valid/Pro/WBC-Malignant-Pro-726.jpg,WBC-Malignant-Pro-726.jpg,3,valid,Pro,0,0.0,0.0,,0,
68,68,Segmented/valid/Pro/WBC-Malignant-Pro-727.jpg,WBC-Malignant-Pro-727.jpg,3,valid,Pro,0,0.0,0.0,,0,
69,69,Segmented/valid/Pro/WBC-Malignant-Pro-733.jpg,WBC-Malignant-Pro-733.jpg,3,valid,Pro,0,0.0,0.0,,0,
70,70,Segmented/valid/Pro/WBC-Malignant-Pro-754.jpg,WBC-Malignant-Pro-754.jpg,3,valid,Pro,0,0.0,0.0,75.25,2,40.75
71,71,Segmented/valid/Pro/WBC-Malignant-Pro-740.jpg,WBC-Malignant-Pro-740.jpg,3,valid,Pro,0,0.0,0.0,,0,
72,72,Segmented/valid/Pro/WBC-Malignant-Pro-741.jpg,WBC-Malignant-Pro-741.jpg,3,valid,Pro,0,0.0,0.0,65.0,1,0.0
73,73,Segmented/valid/Pro/WBC-Malignant-Pro-743.jpg,WBC-Malignant-Pro-743.jpg,3,valid,Pro,1,799.437956488238,0.0,,0,
74,74,Segmented/valid/Pro/WBC-Malignant-Pro-742.jpg,WBC-Malignant-Pro-742.jpg,3,valid,Pro,0,0.0,0.0,54.0,2,22.5
75,75,Segmented/valid/Pro/WBC-Malignant-Pro-746.jpg,WBC-Malignant-Pro-746.jpg,3,valid,Pro,0,0.0,0.0,30.5,2,2.5
76,76,Segmented/valid/Pro/WBC-Malignant-Pro-752.jpg,WBC-Malignant-Pro-752.jpg,3,valid,Pro,0,0.0,0.0,,0,
77,77,Segmented/valid/Pro/WBC-Malignant-Pro-753.jpg,WBC-Malignant-Pro-753.jpg,3,valid,Pro,0,0.0,0.0,79.75,2,52.75
78,78,Segmented/valid/Pro/WBC-Malignant-Pro-747.jpg,WBC-Malignant-Pro-747.jpg,3,valid,Pro,0,0.0,0.0,,0,
79,79,Segmented/valid/Pro/WBC-Malignant-Pro-751.jpg,WBC-Malignant-Pro-751.jpg,3,valid,Pro,0,0.0,0.0,,0,
80,80,Segmented/valid/Pro/WBC-Malignant-Pro-745.jpg,WBC-Malignant-Pro-745.jpg,3,valid,Pro,0,0.0,0.0,,0,
81,81,Segmented/valid/Pro/WBC-Malignant-Pro-744.jpg,WBC-Malignant-Pro-744.jpg,3,valid,Pro,0,0.0,0.0,32.0,1,0.0
82,82,Segmented/valid/Pro/WBC-Malignant-Pro-750.jpg,WBC-Malignant-Pro-750.jpg,3,valid,Pro,0,0.0,0.0,,0,
83,83,Segmented/valid/Pro/WBC-Malignant-Pro-749.jpg,WBC-Malignant-Pro-749.jpg,3,valid,Pro,0,0.0,0.0,29.666666666666668,3,2.778888666755511
84,84,Segmented/valid/Pro/WBC-Malignant-Pro-748.jpg,WBC-Malignant-Pro-748.jpg,3,valid,Pro,0,0.0,0.0,,0,
85,85,Segmented/valid/Pro/WBC-Malignant-Pro-716.jpg,WBC-Malignant-Pro-716.jpg,3,valid,Pro,1,1421.2230337568676,0.0,83.5,2,49.5
86,86,Segmented/valid/Pro/WBC-Malignant-Pro-717.jpg,WBC-Malignant-Pro-717.jpg,3,valid,Pro,0,0.0,0.0,47.5,3,13.083067937860243
87,87,Segmented/valid/Pro/WBC-Malignant-Pro-729.jpg,WBC-Malignant-Pro-729.jpg,3,valid,Pro,0,0.0,0.0,57.666666666666664,3,14.97961577908088
88,88,Segmented/valid/Pro/WBC-Malignant-Pro-715.jpg,WBC-Malignant-Pro-715.jpg,3,valid,Pro,0,0.0,0.0,30.0,3,0.408248290463863
89,89,Segmented/valid/Pro/WBC-Malignant-Pro-714.jpg,WBC-Malignant-Pro-714.jpg,3,valid,Pro,1,986.9604401089358,0.0,162.83333333333334,3,95.7447416600805
90,90,Segmented/valid/Pro/WBC-Malignant-Pro-728.jpg,WBC-Malignant-Pro-728.jpg,3,valid,Pro,0,0.0,0.0,27.0,1,0.0
91,91,Segmented/valid/Pro/WBC-Malignant-Pro-710.jpg,WBC-Malignant-Pro-710.jpg,3,valid,Pro,0,0.0,0.0,28.5,1,0.0
92,92,Segmented/valid/Pro/WBC-Malignant-Pro-738.jpg,WBC-Malignant-Pro-738.jpg,3,valid,Pro,0,0.0,0.0,,0,
93,93,Segmented/valid/Pro/WBC-Malignant-Pro-739.jpg,WBC-Malignant-Pro-739.jpg,3,valid,Pro,0,0.0,0.0,,0,
94,94,Segmented/valid/Pro/WBC-Malignant-Pro-711.jpg,WBC-Malignant-Pro-711.jpg,3,valid,Pro,0,0.0,0.0,73.5,1,0.0
95,95,Segmented/valid/Pro/WBC-Malignant-Pro-705.jpg,WBC-Malignant-Pro-705.jpg,3,valid,Pro,0,0.0,0.0,146.25,2,91.25
96,96,Segmented/valid/Pro/WBC-Malignant-Pro-713.jpg,WBC-Malignant-Pro-713.jpg,3,valid,Pro,0,0.0,0.0,38.0,2,3.5
97,97,Segmented/valid/Pro/WBC-Malignant-Pro-707.jpg,WBC-Malignant-Pro-707.jpg,3,valid,Pro,0,0.0,0.0,,0,
98,98,Segmented/valid/Pro/WBC-Malignant-Pro-706.jpg,WBC-Malignant-Pro-706.jpg,3,valid,Pro,0,0.0,0.0,,0,
99,99,Segmented/valid/Pro/WBC-Malignant-Pro-712.jpg,WBC-Malignant-Pro-712.jpg,3,valid,Pro,0,0.0,0.0,34.5,1,0.0
100,100,Segmented/valid/Benign/WBC-Benign-423.jpg,WBC-Benign-423.jpg,0,valid,Benign,1,1194.222132531812,0.0,342.5,1,0.0
101,101,Segmented/valid/Benign/WBC-Benign-437.jpg,WBC-Benign-437.jpg,0,valid,Benign,1,986.9604401089358,0.0,281.5,1,0.0
102,102,Segmented/valid/Benign/WBC-Benign-436.jpg,WBC-Benign-436.jpg,0,valid,Benign,5,1517.5503727114997,93.6308027648646,237.8125,16,199.2926456087881
103,103,Segmented/valid/Benign/WBC-Benign-422.jpg,WBC-Benign-422.jpg,0,valid,Benign,6,1583.5231950192256,95.45979967227947,473.2,5,82.1745702757246
104,104,Segmented/valid/Benign/WBC-Benign-408.jpg,WBC-Benign-408.jpg,0,valid,Benign,3,1501.2764916768144,101.68124071508844,346.25,4,170.1332198602025
105,105,Segmented/valid/Benign/WBC-Benign-434.jpg,WBC-Benign-434.jpg,0,valid,Benign,2,986.9604401089358,88.0,143.5909090909091,11,90.9967077780635
106,106,Segmented/valid/Benign/WBC-Benign-420.jpg,WBC-Benign-420.jpg,0,valid,Benign,4,1305.2551820440674,123.75462908299366,491.75,2,103.75
107,107,Segmented/valid/Benign/WBC-Benign-421.jpg,WBC-Benign-421.jpg,0,valid,Benign,3,1343.3628212593849,147.2211729468674,154.1153846153846,13,88.34398543938126
108,108,Segmented/valid/Benign/WBC-Benign-435.jpg,WBC-Benign-435.jpg,0,valid,Benign,0,0.0,0.0,258.0,1,0.0
109,109,Segmented/valid/Benign/WBC-Benign-409.jpg,WBC-Benign-409.jpg,0,valid,Benign,4,1421.2230337568676,115.35801111835588,116.0,9,72.28031851371745
110,110,Segmented/valid/Benign/WBC-Benign-431.jpg,WBC-Benign-431.jpg,0,valid,Benign,9,1447.663825794354,114.38387812494172,393.0625,8,135.2159008539676
111,111,Segmented/valid/Benign/WBC-Benign-425.jpg,WBC-Benign-425.jpg,0,valid,Benign,8,2004.146543696208,77.97964865855232,222.35714285714286,7,182.1258815618853
112,112,Segmented/valid/Benign/WBC-Benign-419.jpg,WBC-Benign-419.jpg,0,valid,Benign,7,1817.8199942822744,85.79672037340016,513.0,11,347.55928205912517
113,113,Segmented/valid/Benign/WBC-Benign-418.jpg,WBC-Benign-418.jpg,0,valid,Benign,1,799.437956488238,0.0,138.75,10,55.16305375883391
114,114,Segmented/valid/Benign/WBC-Benign-424.jpg,WBC-Benign-424.jpg,0,valid,Benign,1,1194.222132531812,0.0,115.89285714285714,14,56.86235842912646
115,115,Segmented/valid/Benign/WBC-Benign-430.jpg,WBC-Benign-430.jpg,0,valid,Benign,3,1267.695854184367,129.13672845994094,182.97619047619048,21,120.78655674473643
116,116,Segmented/valid/Benign/WBC-Benign-426.jpg,WBC-Benign-426.jpg,0,valid,Benign,1,1194.222132531812,0.0,534.5,2,111.0
117,117,Segmented/valid/Benign/WBC-Benign-432.jpg,WBC-Benign-432.jpg,0,valid,Benign,1,1421.2230337568676,0.0,130.84615384615384,13,73.34071820445693
118,118,Segmented/valid/Benign/WBC-Benign-433.jpg,WBC-Benign-433.jpg,0,valid,Benign,4,1305.2551820440674,74.311198060581,243.0625,8,139.0823581326906
119,119,Segmented/valid/Benign/WBC-Benign-427.jpg,WBC-Benign-427.jpg,0,valid,Benign,3,1343.3628212593849,136.37724659041498,220.05,10,178.99363815510316
120,120,Segmented/valid/Benign/WBC-Benign-440.jpg,WBC-Benign-440.jpg,0,valid,Benign,2,1305.2551820440674,89.5,123.0,26,71.18164737540796
121,121,Segmented/valid/Benign/WBC-Benign-454.jpg,WBC-Benign-454.jpg,0,valid,Benign,7,1073.3698337429632,141.6231121845018,496.5,3,322.45077143650934
122,122,Segmented/valid/Benign/WBC-Benign-441.jpg,WBC-Benign-441.jpg,0,valid,Benign,4,1481.0575104384716,52.47425838711652,56.5,1,0.0
123,123,Segmented/valid/Benign/WBC-Benign-443.jpg,WBC-Benign-443.jpg,0,valid,Benign,6,1343.3628212593849,48.46988529052293,445.2,5,203.28221761875778
124,124,Segmented/valid/Benign/WBC-Benign-442.jpg,WBC-Benign-442.jpg,0,valid,Benign,4,1305.2551820440674,74.21249795420387,244.8,5,117.49110604637272
125,125,Segmented/valid/Benign/WBC-Benign-452.jpg,WBC-Benign-452.jpg,0,valid,Benign,3,1343.3628212593849,100.12627658644504,173.54545454545453,11,66.40114133241939
126,126,Segmented/valid/Benign/WBC-Benign-446.jpg,WBC-Benign-446.jpg,0,valid,Benign,3,1843.4227775812456,63.06705981837259,217.0,14,166.24701930732903
127,127,Segmented/valid/Benign/WBC-Benign-447.jpg,WBC-Benign-447.jpg,0,valid,Benign,6,1754.5963379714417,69.12736639188807,343.22222222222223,9,213.61025140702597
128,128,Segmented/valid/Benign/WBC-Benign-453.jpg,WBC-Benign-453.jpg,0,valid,Benign,2,1194.222132531812,137.0,300.5,2,21.5
129,129,Segmented/valid/Benign/WBC-Benign-445.jpg,WBC-Benign-445.jpg,0,valid,Benign,1,986.9604401089358,0.0,335.0,2,234.5
130,130,Segmented/valid/Benign/WBC-Benign-451.jpg,WBC-Benign-451.jpg,0,valid,Benign,4,1732.7324226662504,83.88596859991625,290.5,2,201.0
131,131,Segmented/valid/Benign/WBC-Benign-450.jpg,WBC-Benign-450.jpg,0,valid,Benign,2,1088.1238852201018,53.0,203.5,7,64.40940481460319
132,132,Segmented/valid/Benign/WBC-Benign-444.jpg,WBC-Benign-444.jpg,0,valid,Benign,5,1566.898394716946,101.2603942590054,223.0,14,129.10626852104653
133,133,Segmented/valid/Benign/WBC-Benign-449.jpg,WBC-Benign-449.jpg,0,valid,Benign,3,1754.5963379714417,77.8165864797729,604.5,2,28.5
134,134,Segmented/valid/Benign/WBC-Benign-448.jpg,WBC-Benign-448.jpg,0,valid,Benign,3,1267.695854184367,101.65685587586718,239.85714285714286,7,158.79675111054792
135,135,Segmented/valid/Benign/WBC-Benign-416.jpg,WBC-Benign-416.jpg,0,valid,Benign,6,1667.9631437841017,90.02664443147563,406.125,8,304.49864018579785
136,136,Segmented/valid/Benign/WBC-Benign-417.jpg,WBC-Benign-417.jpg,0,valid,Benign,4,1604.4275654520886,96.5746753870927,420.5,2,38.0
137,137,Segmented/valid/Benign/WBC-Benign-429.jpg,WBC-Benign-429.jpg,0,valid,Benign,4,1140.556158600889,97.43636822839744,237.8,5,112.24731622626885
138,138,Segmented/valid/Benign/WBC-Benign-415.jpg,WBC-Benign-415.jpg,0,valid,Benign,6,1583.5231950192256,107.06878053426344,181.75,14,146.3748551298539
139,139,Segmented/valid/Benign/WBC-Benign-414.jpg,WBC-Benign-414.jpg,0,valid,Benign,5,1468.9919190581395,94.54875564166105,335.25,4,82.34720699574454
140,140,Segmented/valid/Benign/WBC-Benign-428.jpg,WBC-Benign-428.jpg,0,valid,Benign,9,1934.4424626135144,107.19480359286912,536.9444444444445,9,317.1106925949119
141,141,Segmented/valid/Benign/WBC-Benign-410.jpg,WBC-Benign-410.jpg,0,valid,Benign,7,1631.5060336494653,76.49318256480653,351.27777777777777,9,144.9365974623063
142,142,Segmented/valid/Benign/WBC-Benign-438.jpg,WBC-Benign-438.jpg,0,valid,Benign,4,1194.222132531812,105.01673949490365,173.81578947368422,19,145.14142019408408
143,143,Segmented/valid/Benign/WBC-Benign-439.jpg,WBC-Benign-439.jpg,0,valid,Benign,3,1267.695854184367,75.13505428816256,493.8333333333333,3,140.17687239896443
144,144,Segmented/valid/Benign/WBC-Benign-405.jpg,WBC-Benign-405.jpg,0,valid,Benign,3,1343.3628212593849,86.98897226596497,430.25,2,82.25
145,145,Segmented/valid/Benign/WBC-Benign-411.jpg,WBC-Benign-411.jpg,0,valid,Benign,3,1667.9631437841017,83.12382844866785,329.875,4,170.86302079443638
146,146,Segmented/valid/Benign/WBC-Benign-407.jpg,WBC-Benign-407.jpg,0,valid,Benign,6,1501.2764916768144,60.21554012939266,352.4,10,136.67878401566207
147,147,Segmented/valid/Benign/WBC-Benign-413.jpg,WBC-Benign-413.jpg,0,valid,Benign,6,1754.5963379714417,77.00381450152727,522.0,6,340.6102366831234
148,148,Segmented/valid/Benign/WBC-Benign-412.jpg,WBC-Benign-412.jpg,0,valid,Benign,0,0.0,0.0,89.02941176470588,17,27.023122227975378
149,149,Segmented/valid/Benign/WBC-Benign-406.jpg,WBC-Benign-406.jpg,0,valid,Benign,3,1343.3628212593849,105.5712872392468,145.07142857142858,14,97.2595674953768
150,150,Segmented/valid/Pre/WBC-Malignant-Pre-904.jpg,WBC-Malignant-Pre-904.jpg,1,valid,Pre,17,1549.391287449907,106.7698520082744,600.0357142857143,14,472.05347246614656
151,151,Segmented/valid/Pre/WBC-Malignant-Pre-910.jpg,WBC-Malignant-Pre-910.jpg,1,valid,Pre,17,1698.2891254732615,112.26933316914328,568.9642857142857,14,319.55512962139557
152,152,Segmented/valid/Pre/WBC-Malignant-Pre-870.jpg,WBC-Malignant-Pre-870.jpg,1,valid,Pre,12,1382.0187718303184,118.98193886663846,398.375,12,152.25692718231247
153,153,Segmented/valid/Pre/WBC-Malignant-Pre-864.jpg,WBC-Malignant-Pre-864.jpg,1,valid,Pre,14,1438.1927107118015,89.16776344610487,450.2307692307692,13,166.50879110363184
154,154,Segmented/valid/Pre/WBC-Malignant-Pre-865.jpg,WBC-Malignant-Pre-865.jpg,1,valid,Pre,16,1573.1224139923834,126.71294594296806,466.4642857142857,14,180.18437623383306
155,155,Segmented/valid/Pre/WBC-Malignant-Pre-871.jpg,WBC-Malignant-Pre-871.jpg,1,valid,Pre,12,1583.5231950192256,109.50079718327412,527.6785714285714,14,320.0316729382788
156,156,Segmented/valid/Pre/WBC-Malignant-Pre-911.jpg,WBC-Malignant-Pre-911.jpg,1,valid,Pre,14,1686.3427642249055,115.03818552448604,672.75,10,363.83514467406803
157,157,Segmented/valid/Pre/WBC-Malignant-Pre-905.jpg,WBC-Malignant-Pre-905.jpg,1,valid,Pre,14,1387.5858105939717,115.63156199593186,466.27272727272725,11,133.5632917105669
158,158,Segmented/valid/Pre/WBC-Malignant-Pre-913.jpg,WBC-Malignant-Pre-913.jpg,1,valid,Pre,20,1629.6937527188777,129.1816130791288,602.4545454545455,11,225.37448175158025
